CTA PROG,SUBC SUBP,OBJG PROY,"ORD
SPRY",CONCEPTO,Código de entidad,Código de sector,Tipo de gasto,Código,Entidad,Sector,TOTAL
FORTALECIMIENTO DEL DESEMPEÑO AMBIENTAL DE LOS SECTORES PRODUCTIVOS,INTERSUBSECTORIAL AMBIENTE,"APOYO FINANCIERO AL DESARROLLO DE PLANES, PROGRAMAS Y PROYECTOS A TRAVÉS DEL FONDO PARA LA VIDA Y BIODIVERSIDAD   NACIONAL",1. ORDENAMIENTO DEL TERRITORIO ALREDEDOR DEL AGUA Y JUSTICIA AMBIENTAL / A. CICLO DEL AGUA COMO BASE DEL ORDENAMIENTO TERRITORIAL,1. ORDENAMIENTO DEL TERRITORIO ALREDEDOR DEL AGUA Y JUSTICIA AMBIENTAL / A. CICLO DEL AGUA COMO BASE DEL ORDENAMIENTO TERRITORIAL,3201.0,32,INVERSIÓN,3201.900.10.10102A,Ministerio de ambiente y desarrollo sostenible,Ambiente y desarrollo sostenible,114490843385.0
FORTALECIMIENTO DEL DESEMPEÑO AMBIENTAL DE LOS SECTORES PRODUCTIVOS,INTERSUBSECTORIAL AMBIENTE,"APOYO FINANCIERO AL DESARROLLO DE PLANES, PROGRAMAS Y PROYECTOS A TRAVÉS DEL FONDO PARA LA VIDA Y BIODIVERSIDAD   NACIONAL","4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / A. FRENO DE LA DEFORESTACIÓN, RESTAURACIÓN Y CONSERVACIÓN DE LA AMAZONÍA","4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / A. FRENO DE LA DEFORESTACIÓN, RESTAURACIÓN Y CONSERVACIÓN DE LA AMAZONÍA",3201.0,32,INVERSIÓN,3201.900.10.40101A,Ministerio de ambiente y desarrollo sostenible,Ambiente y desarrollo sostenible,212020080343.0
FORTALECIMIENTO DEL DESEMPEÑO AMBIENTAL DE LOS SECTORES PRODUCTIVOS,INTERSUBSECTORIAL AMBIENTE,"APOYO FINANCIERO AL DESARROLLO DE PLANES, PROGRAMAS Y PROYECTOS A TRAVÉS DEL FONDO PARA LA VIDA Y BIODIVERSIDAD   NACIONAL","4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / B. RESTAURACIÓN PARTICIPATIVA DE ECOSISTEMAS, ÁREAS PROTEGIDAS Y OTRAS ÁREAS AMBIENTALMENTE ESTRATÉGICAS","4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / B. RESTAURACIÓN PARTICIPATIVA DE ECOSISTEMAS, ÁREAS PROTEGIDAS Y OTRAS ÁREAS AMBIENTALMENTE ESTRATÉGICAS",3201.0,32,INVERSIÓN,3201.900.10.40101B,Ministerio de ambiente y desarrollo sostenible,Ambiente y desarrollo sostenible,97529236958.0
FORTALECIMIENTO DEL DESEMPEÑO AMBIENTAL DE LOS SECTORES PRODUCTIVOS,INTERSUBSECTORIAL AMBIENTE,FORTALECIMIENTO DE LA GESTIÓN AMBIENTAL SECTORIAL Y URBANA A NIVEL  NACIONAL,1. ORDENAMIENTO DEL TERRITORIO ALREDEDOR DEL AGUA Y JUSTICIA AMBIENTAL / D. INSTRUMENTOS DE CONTROL Y VIGILANCIA AMBIENTAL PARA LA RESILIENCIA,1. ORDENAMIENTO DEL TERRITORIO ALREDEDOR DEL AGUA Y JUSTICIA AMBIENTAL / D. INSTRUMENTOS DE CONTROL Y VIGILANCIA AMBIENTAL PARA LA RESILIENCIA,3201.0,32,INVERSIÓN,3201.900.7.10101D,Ministerio de ambiente y desarrollo sostenible,Ambiente y desarrollo sostenible,7500000000.0
FORTALECIMIENTO DEL DESEMPEÑO AMBIENTAL DE LOS SECTORES PRODUCTIVOS,INTERSUBSECTORIAL AMBIENTE,"FORTALECIMIENTO DE LOS PROCESOS DE LA EVALUACION Y EL SEGUIMIENTO DE LAS LICENCIAS, PERMISOS Y TRAMITES AMBIENTALES EN EL TERRITORIO  NACIONAL",1. ORDENAMIENTO DEL TERRITORIO ALREDEDOR DEL AGUA Y JUSTICIA AMBIENTAL / D. INSTRUMENTOS DE CONTROL Y VIGILANCIA AMBIENTAL PARA LA RESILIENCIA,1. ORDENAMIENTO DEL TERRITORIO ALREDEDOR DEL AGUA Y JUSTICIA AMBIENTAL / D. INSTRUMENTOS DE CONTROL Y VIGILANCIA AMBIENTAL PARA LA RESILIENCIA,3201.0,32,INVERSIÓN,3201.900.1.10101D,Ministerio de ambiente y desarrollo sostenible,Ambiente y desarrollo sostenible,16338312559.0
FORTALECIMIENTO DEL DESEMPEÑO AMBIENTAL DE LOS SECTORES PRODUCTIVOS,INTERSUBSECTORIAL AMBIENTE,"FORTALECIMIENTO DE LOS PROCESOS DE LA EVALUACIÓN Y EL SEGUIMIENTO DE LAS LICENCIAS, PERMISOS Y TRAMITES AMBIENTALES EN EL TERRITORIO NACIONAL",1. ORDENAMIENTO DEL TERRITORIO ALREDEDOR DEL AGUA Y JUSTICIA AMBIENTAL / D. INSTRUMENTOS DE CONTROL Y VIGILANCIA AMBIENTAL PARA LA RESILIENCIA,1. ORDENAMIENTO DEL TERRITORIO ALREDEDOR DEL AGUA Y JUSTICIA AMBIENTAL / D. INSTRUMENTOS DE CONTROL Y VIGILANCIA AMBIENTAL PARA LA RESILIENCIA,3204.0,32,INVERSIÓN,3201.900.3.10101D,Fondo nacional ambiental,Ambiente y desarrollo sostenible,74869644617.0
FORTALECIMIENTO DEL DESEMPEÑO AMBIENTAL DE LOS SECTORES PRODUCTIVOS,INTERSUBSECTORIAL AMBIENTE,"TRANSFORMACIÓN DE LA ESTRATEGIA PARA EL DESARROLLO DE LOS NEGOCIOS VERDES Y SOSTENIBLES, LOS INSTRUMENTOS ECONÓMICOS E INCENTIVOS AMBIENTALES   NACIONAL","4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / B. RESTAURACIÓN PARTICIPATIVA DE ECOSISTEMAS, ÁREAS PROTEGIDAS Y OTRAS ÁREAS AMBIENTALMENTE ESTRATÉGICAS","4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / B. RESTAURACIÓN PARTICIPATIVA DE ECOSISTEMAS, ÁREAS PROTEGIDAS Y OTRAS ÁREAS AMBIENTALMENTE ESTRATÉGICAS",3201.0,32,INVERSIÓN,3201.900.8.40101B,Ministerio de ambiente y desarrollo sostenible,Ambiente y desarrollo sostenible,4630000000.0
"FORTALECIMIENTO DEL PRINCIPIO DE SEGURIDAD JURÍDICA, DIVULGACIÓN Y DEPURACIÓN DEL ORDENAMIENTO JURÍDICO",INTERSUBSECTORIAL JUSTICIA,FORTALECIMIENTO DE CAPACIDADES DE LAS COMUNIDADES Y TERRITORIOS EN EL CONOCIMIENTO DEL ORDENAMIENTO JURÍDICO Y DE LA POLÍTICA DE MEJORA NORMATIVA   NACIONAL,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / C. RENOVACIÓN DE LA ARQUITECTURA INSTITUCIONAL DEL SISTEMA DE JUSTICIA,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / C. RENOVACIÓN DE LA ARQUITECTURA INSTITUCIONAL DEL SISTEMA DE JUSTICIA,1201.0,12,INVERSIÓN,1201.800.3.20110C,Ministerio de justicia y del derecho,Justicia y del derecho,1000000000.0
FORTALECIMIENTO DEL RECAUDO Y TRIBUTACIÓN,INTERSUBSECTORIAL GOBIERNO,APOYO AL FONDO DIAN PARA COLOMBIA NACIONAL,8. ESTABILIDAD MACROECONÓMICA / 5. MODERNIZACIÓN DE LA DIRECCIÓN DE IMPUESTOS Y ADUANAS NACIONALES (DIAN),8. ESTABILIDAD MACROECONÓMICA / 5. MODERNIZACIÓN DE LA DIRECCIÓN DE IMPUESTOS Y ADUANAS NACIONALES (DIAN),1301.0,13,INVERSIÓN,1305.1000.1.803005,Ministerio de hacienda y crédito público,Hacienda,115402094224.0
FORTALECIMIENTO DEL RECAUDO Y TRIBUTACIÓN,INTERSUBSECTORIAL GOBIERNO,FORTALECIMIENTO DE CAPACIDADES EN TECNOLOGÍAS DE LA INFORMACIÓN EN LA DIAN  NACIONAL,8. ESTABILIDAD MACROECONÓMICA / 5. MODERNIZACIÓN DE LA DIRECCIÓN DE IMPUESTOS Y ADUANAS NACIONALES (DIAN),8. ESTABILIDAD MACROECONÓMICA / 5. MODERNIZACIÓN DE LA DIRECCIÓN DE IMPUESTOS Y ADUANAS NACIONALES (DIAN),1310.0,13,INVERSIÓN,1305.1000.11.803005,Unidad administrativa especial dirección de impuestos y aduanas nacionales,Hacienda,20000000000.0
FORTALECIMIENTO DEL RECAUDO Y TRIBUTACIÓN,INTERSUBSECTORIAL GOBIERNO,IMPLANTACIÓN PLAN ANUAL ANTIEVASION  NACIONAL,8. ESTABILIDAD MACROECONÓMICA / 5. MODERNIZACIÓN DE LA DIRECCIÓN DE IMPUESTOS Y ADUANAS NACIONALES (DIAN),8. ESTABILIDAD MACROECONÓMICA / 5. MODERNIZACIÓN DE LA DIRECCIÓN DE IMPUESTOS Y ADUANAS NACIONALES (DIAN),1310.0,13,INVERSIÓN,1305.1000.9.803005,Unidad administrativa especial dirección de impuestos y aduanas nacionales,Hacienda,58629373000.0
FORTALECIMIENTO DEL SISTEMA DE COMPRA PÚBLICA,INTERSUBSECTORIAL GOBIERNO,GENERACIÓN DE PRINCIPALES INSUMOS PARA DEMOCRATIZAR LA COMPRA PÚBLICA  NACIONAL,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / B. SOSTENIBILIDAD Y CRECIMIENTO DE LAS UNIDADES ECONÓMICAS Y FORMAS DE ASOCIATIVIDAD DE LA EP,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / B. SOSTENIBILIDAD Y CRECIMIENTO DE LAS UNIDADES ECONÓMICAS Y FORMAS DE ASOCIATIVIDAD DE LA EP,303.0,3,INVERSIÓN,304.1000.4.20307B,Unidad administrativa especial  - agencia nacional de contratación pública - colombia compra eficiente,Planeación,19995348321.0
FORTALECIMIENTO DEL SISTEMA DE COMPRA PÚBLICA,INTERSUBSECTORIAL GOBIERNO,GENERACIÓN EFECTIVIDAD Y TRANSPARENCIA EN LAS PLATAFORMAS DE COMPRA PÚBLICA NACIONAL,5. CONVERGENCIA REGIONAL / A. LUCHA CONTRA LA CORRUPCIÓN EN LAS ENTIDADES PÚBLICAS NACIONALES Y TERRITORIALES,5. CONVERGENCIA REGIONAL / A. LUCHA CONTRA LA CORRUPCIÓN EN LAS ENTIDADES PÚBLICAS NACIONALES Y TERRITORIALES,303.0,3,INVERSIÓN,304.1000.3.53105A,Unidad administrativa especial  - agencia nacional de contratación pública - colombia compra eficiente,Planeación,74687651679.0
"FORTALECIMIENTO INSTITUCIONAL A LOS PROCESOS ORGANIZATIVOS DE CONCERTACIÓN; GARANTÍA, PREVENCIÓN Y RESPETO DE LOS DERECHOS HUMANOS COMO FUNDAMENTOS PARA LA PAZ",INTERSUBSECTORIAL GOBIERNO,"FORTALECIMIENTO DE CAPACIDADES EN PROCESOS ORGANIZATIVOS PARA EL SEGUIMIENTO EFECTIVO Y GARANTIZAR EL CUMPLIMIENTO DE LOS ACUERDOS DERIVADOS DE LOS DIÁLOGOS SOCIALES CON LAS COMUNIDADES NEGRAS Y AFROCOLOMBIANAS EN LOS DEPARTAMENTOS DE   CAUCA,","4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / 04. LA CULTURA DE PAZ EN LA COTIDIANIDAD DE LAS POBLACIONES Y TERRITORIOS","4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / 04. LA CULTURA DE PAZ EN LA COTIDIANIDAD DE LAS POBLACIONES Y TERRITORIOS",3701.0,37,INVERSIÓN,3701.1000.45.40060004,Ministerio del interior,Interior,5000000000.0
"FORTALECIMIENTO INSTITUCIONAL A LOS PROCESOS ORGANIZATIVOS DE CONCERTACIÓN; GARANTÍA, PREVENCIÓN Y RESPETO DE LOS DERECHOS HUMANOS COMO FUNDAMENTOS PARA LA PAZ",INTERSUBSECTORIAL GOBIERNO,"FORTALECIMIENTO DE GOBIERNOS PROPIOS, SISTEMAS ORGANIZATIVOS Y AUTOSOSTENIBILIDAD DE LAS COMUNIDADES NEGRAS, AFROCOLOMBIANAS, RAIZALES Y PALENQUERAS A NIVEL  NACIONAL","4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / 03. FORTALECIMIENTO DE LA INSTITUCIONALIDAD","4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / 03. FORTALECIMIENTO DE LA INSTITUCIONALIDAD",3701.0,37,INVERSIÓN,3701.1000.48.40070203,Ministerio del interior,Interior,18000000000.0
"FORTALECIMIENTO INSTITUCIONAL A LOS PROCESOS ORGANIZATIVOS DE CONCERTACIÓN; GARANTÍA, PREVENCIÓN Y RESPETO DE LOS DERECHOS HUMANOS COMO FUNDAMENTOS PARA LA PAZ",INTERSUBSECTORIAL GOBIERNO,FORTALECIMIENTO DE LA GESTIÓN DE LOS CEMENTERIOS COMO RESTITUCIÓN DE DERECHOS DE VÍCTIMAS DE DESAPARICIÓN  NACIONAL,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / A. FORTALECIMIENTO DE LA BÚSQUEDA DE PERSONAS DADAS POR DESAPARECIDAS,2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / A. FORTALECIMIENTO DE LA BÚSQUEDA DE PERSONAS DADAS POR DESAPARECIDAS,3701.0,37,INVERSIÓN,3701.1000.42.20113A,Ministerio del interior,Interior,2700000000.0
"FORTALECIMIENTO INSTITUCIONAL A LOS PROCESOS ORGANIZATIVOS DE CONCERTACIÓN; GARANTÍA, PREVENCIÓN Y RESPETO DE LOS DERECHOS HUMANOS COMO FUNDAMENTOS PARA LA PAZ",INTERSUBSECTORIAL GOBIERNO,"FORTALECIMIENTO DE LA GESTIÓN, DIÁLOGO Y PARTICIPACIÓN TERRITORIAL PARA LA GARANTÍA, PROMOCIÓN Y GOCE DE LOS DERECHOS HUMANOS A NIVEL   NACIONAL","4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / 03. FORTALECIMIENTO DE LA INSTITUCIONALIDAD - [PREVIO CONCEPTO  DNP]","4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / 03. FORTALECIMIENTO DE LA INSTITUCIONALIDAD - [PREVIO CONCEPTO  DNP]",3701.0,37,INVERSIÓN,3701.1000.46.40070203,Ministerio del interior,Interior,10000000000.0
"FORTALECIMIENTO INSTITUCIONAL A LOS PROCESOS ORGANIZATIVOS DE CONCERTACIÓN; GARANTÍA, PREVENCIÓN Y RESPETO DE LOS DERECHOS HUMANOS COMO FUNDAMENTOS PARA LA PAZ",INTERSUBSECTORIAL GOBIERNO,FORTALECIMIENTO DE LA PARTICIPACIÓN DE LAS MUJERES INDÍGENAS EN ESPACIOS DE DIÁLOGO A NIVEL   NACIONAL,7. ACTORES DIFERENCIALES PARA EL CAMBIO / 2. MUJERES EN EL CENTRO DE LA POLÍTICA DE LA VIDA Y LA PAZ,7. ACTORES DIFERENCIALES PARA EL CAMBIO / 2. MUJERES EN EL CENTRO DE LA POLÍTICA DE LA VIDA Y LA PAZ,3701.0,37,INVERSIÓN,3701.1000.44.701020,Ministerio del interior,Interior,1000000000.0
"FORTALECIMIENTO INSTITUCIONAL A LOS PROCESOS ORGANIZATIVOS DE CONCERTACIÓN; GARANTÍA, PREVENCIÓN Y RESPETO DE LOS DERECHOS HUMANOS COMO FUNDAMENTOS PARA LA PAZ",INTERSUBSECTORIAL GOBIERNO,"FORTALECIMIENTO DE LA POLITICA PUBLICA DE PREVENCION DE VIOLACIONES A LOS DERECHOS A LA VIDA, INTEGRIDAD, LIBERTAD Y SEGURIDAD DE PERSONAS, GRUPOS Y COMUNIDADES EN COLOMBIA.  NACIONAL","2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / A. PREVENCIÓN Y PROTECCIÓN PARA POBLACIONES VULNERABLES DESDE UN ENFOQUE DIFERENCIAL, COLECTIVO E INDIVIDUAL - [PREVIO CONCEPTO  DNP]","2. SEGURIDAD HUMANA Y JUSTICIA SOCIAL / A. PREVENCIÓN Y PROTECCIÓN PARA POBLACIONES VULNERABLES DESDE UN ENFOQUE DIFERENCIAL, COLECTIVO E INDIVIDUAL - [PREVIO CONCEPTO  DNP]",3701.0,37,INVERSIÓN,3701.1000.30.20106A,Ministerio del interior,Interior,17000000000.0
"FORTALECIMIENTO INSTITUCIONAL A LOS PROCESOS ORGANIZATIVOS DE CONCERTACIÓN; GARANTÍA, PREVENCIÓN Y RESPETO DE LOS DERECHOS HUMANOS COMO FUNDAMENTOS PARA LA PAZ",INTERSUBSECTORIAL GOBIERNO,FORTALECIMIENTO DE LAS GARANTÍAS PARA EL EJERCICIO DEL LIDERAZGO SOCIAL Y DEFENSA DE LOS DERECHOS HUMANOS EN EL TERRITORIO   NACIONAL,7. ACTORES DIFERENCIALES PARA EL CAMBIO / 3. FORTALECIMIENTO DE LA INSTITUCIONALIDAD - [PREVIO CONCEPTO  DNP],7. ACTORES DIFERENCIALES PARA EL CAMBIO / 3. FORTALECIMIENTO DE LA INSTITUCIONALIDAD - [PREVIO CONCEPTO  DNP],3701.0,37,INVERSIÓN,3701.1000.39.702030,Ministerio del interior,Interior,7000000000.0
"FORTALECIMIENTO INSTITUCIONAL A LOS PROCESOS ORGANIZATIVOS DE CONCERTACIÓN; GARANTÍA, PREVENCIÓN Y RESPETO DE LOS DERECHOS HUMANOS COMO FUNDAMENTOS PARA LA PAZ",INTERSUBSECTORIAL GOBIERNO,FORTALECIMIENTO DE LOS MECANISMOS DE PROTECCIÓN DE LA GUARDIA INDÍGENA EN EL TERRITORIO  NACIONAL,"4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / 05. CONVERGENCIA REGIONAL PARA EL BIENESTAR Y BUEN VIVIR","4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / 05. CONVERGENCIA REGIONAL PARA EL BIENESTAR Y BUEN VIVIR",3701.0,37,INVERSIÓN,3701.1000.47.40070505,Ministerio del interior,Interior,1000000000.0
"FORTALECIMIENTO INSTITUCIONAL A LOS PROCESOS ORGANIZATIVOS DE CONCERTACIÓN; GARANTÍA, PREVENCIÓN Y RESPETO DE LOS DERECHOS HUMANOS COMO FUNDAMENTOS PARA LA PAZ",INTERSUBSECTORIAL GOBIERNO,"FORTALECIMIENTO DE LOS MECANISMOS PARA LA PROTECCIÓN Y GARANTÍA DE LOS DERECHOS DE LAS COMUNIDADES NEGRAS, AFROCOLOMBIANAS, RAIZALES Y PALENQUERAS, ASÍ COMO EL FOMENTO DEL DESARROLLO ECONÓMICO Y SOCIAL EN EL MARCO DE LA IMPLEMENTACIÓN DE LA LEY 70","4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / 04. LA CULTURA DE PAZ EN LA COTIDIANIDAD DE LAS POBLACIONES Y TERRITORIOS","4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / 04. LA CULTURA DE PAZ EN LA COTIDIANIDAD DE LAS POBLACIONES Y TERRITORIOS",3701.0,37,INVERSIÓN,3701.1000.49.40060004,Ministerio del interior,Interior,1000000000.0
"FORTALECIMIENTO INSTITUCIONAL A LOS PROCESOS ORGANIZATIVOS DE CONCERTACIÓN; GARANTÍA, PREVENCIÓN Y RESPETO DE LOS DERECHOS HUMANOS COMO FUNDAMENTOS PARA LA PAZ",INTERSUBSECTORIAL GOBIERNO,FORTALECIMIENTO DE LOS PROCESOS DE GOBIERNO PROPIO DE LAS COMUNIDADES INDÍGENAS EN EL DEPARTAMENTO DEL CAUCA,7. ACTORES DIFERENCIALES PARA EL CAMBIO / 5. CONVERGENCIA REGIONAL PARA EL BIENESTAR Y BUEN VIVIR,7. ACTORES DIFERENCIALES PARA EL CAMBIO / 5. CONVERGENCIA REGIONAL PARA EL BIENESTAR Y BUEN VIVIR,3701.0,37,INVERSIÓN,3701.1000.32.705050,Ministerio del interior,Interior,48500000000.0
"FORTALECIMIENTO INSTITUCIONAL A LOS PROCESOS ORGANIZATIVOS DE CONCERTACIÓN; GARANTÍA, PREVENCIÓN Y RESPETO DE LOS DERECHOS HUMANOS COMO FUNDAMENTOS PARA LA PAZ",INTERSUBSECTORIAL GOBIERNO,FORTALECIMIENTO DE LOS SISTEMAS DE GOBIERNO PROPIO DE LOS PUEBLOS Y COMUNIDADES INDÍGENAS DE LOS PASTOS Y QUILLACINGAS DEL DEPARTAMENTO DE   NARIÑO,7. ACTORES DIFERENCIALES PARA EL CAMBIO / 5. CONVERGENCIA REGIONAL PARA EL BIENESTAR Y BUEN VIVIR,7. ACTORES DIFERENCIALES PARA EL CAMBIO / 5. CONVERGENCIA REGIONAL PARA EL BIENESTAR Y BUEN VIVIR,3701.0,37,INVERSIÓN,3701.1000.37.705050,Ministerio del interior,Interior,28000000000.0
"FORTALECIMIENTO INSTITUCIONAL A LOS PROCESOS ORGANIZATIVOS DE CONCERTACIÓN; GARANTÍA, PREVENCIÓN Y RESPETO DE LOS DERECHOS HUMANOS COMO FUNDAMENTOS PARA LA PAZ",INTERSUBSECTORIAL GOBIERNO,FORTALECIMIENTO DE LOS SISTEMAS DE GOBIERNO PROPIO Y EN LOS PROCESOS ORGANIZATIVOS DE LOS PUEBLOS Y COMUNIDADES INDÍGENAS A NIVEL   NACIONAL,7. ACTORES DIFERENCIALES PARA EL CAMBIO / 5. CONVERGENCIA REGIONAL PARA EL BIENESTAR Y BUEN VIVIR,7. ACTORES DIFERENCIALES PARA EL CAMBIO / 5. CONVERGENCIA REGIONAL PARA EL BIENESTAR Y BUEN VIVIR,3701.0,37,INVERSIÓN,3701.1000.35.705050,Ministerio del interior,Interior,50000000000.0
"FORTALECIMIENTO INSTITUCIONAL A LOS PROCESOS ORGANIZATIVOS DE CONCERTACIÓN; GARANTÍA, PREVENCIÓN Y RESPETO DE LOS DERECHOS HUMANOS COMO FUNDAMENTOS PARA LA PAZ",INTERSUBSECTORIAL GOBIERNO,FORTALECIMIENTO DEL DIALOGO SOCIAL NACIONAL Y REGIONAL MEDIANTE EL DESARROLLO DE ACCIONES TENDIENTES A ATENDER LAS PROBLEMÁTICAS SOCIALES EN LOS TERRITORIOS  NACIONAL,"5. CONVERGENCIA REGIONAL / A. DIÁLOGO, MEMORIA, CONVIVENCIA Y RECONCILIACIÓN PARA LA RECONSTRUCCIÓN DEL TEJIDO SOCIAL","5. CONVERGENCIA REGIONAL / A. DIÁLOGO, MEMORIA, CONVIVENCIA Y RECONCILIACIÓN PARA LA RECONSTRUCCIÓN DEL TEJIDO SOCIAL",3701.0,37,INVERSIÓN,3701.1000.40.53107A,Ministerio del interior,Interior,34899554800.0
"FORTALECIMIENTO INSTITUCIONAL A LOS PROCESOS ORGANIZATIVOS DE CONCERTACIÓN; GARANTÍA, PREVENCIÓN Y RESPETO DE LOS DERECHOS HUMANOS COMO FUNDAMENTOS PARA LA PAZ",INTERSUBSECTORIAL GOBIERNO,IMPLEMENTACIÓN DE ACCIONES POR PARTE DEL MINISTERIO DEL INTERIOR PARA FORTALECER LA ESTRUCTURA ORGANIZATIVA DE LAS KUMPAÑY RROM A NIVEL  NACIONAL,7. ACTORES DIFERENCIALES PARA EL CAMBIO / 5. CONVERGENCIA REGIONAL PARA EL BIENESTAR Y BUEN VIVIR,7. ACTORES DIFERENCIALES PARA EL CAMBIO / 5. CONVERGENCIA REGIONAL PARA EL BIENESTAR Y BUEN VIVIR,3701.0,37,INVERSIÓN,3701.1000.36.705050,Ministerio del interior,Interior,722000000.0
"FORTALECIMIENTO INSTITUCIONAL A LOS PROCESOS ORGANIZATIVOS DE CONCERTACIÓN; GARANTÍA, PREVENCIÓN Y RESPETO DE LOS DERECHOS HUMANOS COMO FUNDAMENTOS PARA LA PAZ",INTERSUBSECTORIAL GOBIERNO,IMPLEMENTACIÓN DE ESTRATEGIAS PARA EL FORTALECIMIENTO DE LA CULTURA DE PAZ ESTABLE Y DURADERA EN LOS TERRITORIOS DE LOS PUEBLOS Y COMUNIDADES NEGRAS A NIVEL     NACIONAL,"4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / 03. FORTALECIMIENTO DE LA INSTITUCIONALIDAD","4. TRANSFORMACIÓN PRODUCTIVA, INTERNACIONALIZACIÓN Y ACCIÓN CLÍMATICA / 03. FORTALECIMIENTO DE LA INSTITUCIONALIDAD",3701.0,37,INVERSIÓN,3701.1000.43.40070203,Ministerio del interior,Interior,2000000000.0
FORTALECIMIENTO INSTITUCIONAL Y OPERATIVO DE LOS BOMBEROS DE COLOMBIA,INTERSUBSECTORIAL GOBIERNO,"FORTALECIMIENTO DE LA GESTIÓN DE CONOCIMIENTO, REDUCCIÓN Y RESPUESTA DE LOS CUERPOS DE BOMBEROS PARA LA PRESTACIÓN DEL SERVICIO PÚBLICO BOMBERIL EN COLOMBIA NACIONAL  NACIONAL","1. ORDENAMIENTO DEL TERRITORIO ALREDEDOR DEL AGUA Y JUSTICIA AMBIENTAL / B. DEMOCRATIZACIÓN DEL CONOCIMIENTO, LA INFORMACIÓN AMBIENTAL Y DE RIESGO DE DESASTRES","1. ORDENAMIENTO DEL TERRITORIO ALREDEDOR DEL AGUA Y JUSTICIA AMBIENTAL / B. DEMOCRATIZACIÓN DEL CONOCIMIENTO, LA INFORMACIÓN AMBIENTAL Y DE RIESGO DE DESASTRES",3709.0,37,INVERSIÓN,3708.1000.4.10101B,Dirección nacional de bomberos,Interior,71906000000.0
FORTALECIMIENTO Y APOYO A LA GESTIÓN INSTITUCIONAL DEL SECTOR AGRICULTURA Y DESARROLLO RURAL,INTERSUBSECTORIAL AGROPECUARIO,FORTALECIMIENTO DE LA DIRECCIÓN Y GESTIÓN ESTRATÉGICA SECTORIAL PARA CONSTRUIR LA SOBERANÍA ALIMENTARIA Y MATERIALIZAR EL POTENCIAL PARA LA VIDA EN EL CAMPO COLOMBIANO A NIVEL  NACIONAL,3. DERECHO HUMANO A LA ALIMENTACIÓN / D. MINISTERIO DE AGRICULTURA Y DESARROLLO RURAL COMO RECTOR DEL DISEÑO DE POLÍTICA,3. DERECHO HUMANO A LA ALIMENTACIÓN / D. MINISTERIO DE AGRICULTURA Y DESARROLLO RURAL COMO RECTOR DEL DISEÑO DE POLÍTICA,1701.0,17,INVERSIÓN,1799.1100.19.30206D,Ministerio de agricultura y desarrollo rural,Agricultura y desarrollo rural,14000000000.0
