Sector,Etapa,Año,Valor
HACIENDA,Pago,2005,6215.0
HACIENDA,Pago,2006,5407.0
HACIENDA,Pago,2007,6169.0
HACIENDA,Pago,2008,6268.0
HACIENDA,Pago,2009,6160.0
HACIENDA,Pago,2010,6767.0
HACIENDA,Pago,2011,6930.0
HACIENDA,Pago,2012,7260.0
HACIENDA,Pago,2013,7728.0
HACIENDA,Pago,2014,10626.0
HACIENDA,Pago,2015,13821.0
HACIENDA,Pago,2016,15606.0
HACIENDA,Pago,2017,18629.0
HACIENDA,Pago,2018,10699.0
HACIENDA,Pago,2019,8482.0
HACIENDA,Pago,2020,16922.0
HACIENDA,Pago,2021,18689.0
HACIENDA,Pago,2022,14109.0
HACIENDA,Pago,2023,34061.0
IGUALDAD Y EQUIDAD,Pago,2023,8563.0
INCLUSIÓN SOCIAL Y RECONCILIACIÓN,Pago,2000,851.0
INCLUSIÓN SOCIAL Y RECONCILIACIÓN,Pago,2001,1006.0
INCLUSIÓN SOCIAL Y RECONCILIACIÓN,Pago,2002,996.0
INCLUSIÓN SOCIAL Y RECONCILIACIÓN,Pago,2003,1023.0
INCLUSIÓN SOCIAL Y RECONCILIACIÓN,Pago,2004,1170.0
INCLUSIÓN SOCIAL Y RECONCILIACIÓN,Pago,2005,1451.0
INCLUSIÓN SOCIAL Y RECONCILIACIÓN,Pago,2006,2256.0
INCLUSIÓN SOCIAL Y RECONCILIACIÓN,Pago,2007,2945.0
INCLUSIÓN SOCIAL Y RECONCILIACIÓN,Pago,2008,4117.0
INCLUSIÓN SOCIAL Y RECONCILIACIÓN,Pago,2009,5030.0
INCLUSIÓN SOCIAL Y RECONCILIACIÓN,Pago,2010,5373.0
INCLUSIÓN SOCIAL Y RECONCILIACIÓN,Pago,2011,5147.0
INCLUSIÓN SOCIAL Y RECONCILIACIÓN,Pago,2012,6975.0
INCLUSIÓN SOCIAL Y RECONCILIACIÓN,Pago,2013,8126.0
INCLUSIÓN SOCIAL Y RECONCILIACIÓN,Pago,2014,8784.0
INCLUSIÓN SOCIAL Y RECONCILIACIÓN,Pago,2015,10030.0
INCLUSIÓN SOCIAL Y RECONCILIACIÓN,Pago,2016,9059.0
INCLUSIÓN SOCIAL Y RECONCILIACIÓN,Pago,2017,10138.0
INCLUSIÓN SOCIAL Y RECONCILIACIÓN,Pago,2018,10338.0
INCLUSIÓN SOCIAL Y RECONCILIACIÓN,Pago,2019,10186.0
INCLUSIÓN SOCIAL Y RECONCILIACIÓN,Pago,2020,17439.0
INCLUSIÓN SOCIAL Y RECONCILIACIÓN,Pago,2021,21897.0
INCLUSIÓN SOCIAL Y RECONCILIACIÓN,Pago,2022,22447.0
INCLUSIÓN SOCIAL Y RECONCILIACIÓN,Pago,2023,10797.0
INFORMACIÓN ESTADÍSTICA,Pago,2000,61.0
INFORMACIÓN ESTADÍSTICA,Pago,2001,64.0
INFORMACIÓN ESTADÍSTICA,Pago,2002,69.0
INFORMACIÓN ESTADÍSTICA,Pago,2003,63.0
INFORMACIÓN ESTADÍSTICA,Pago,2004,88.0
INFORMACIÓN ESTADÍSTICA,Pago,2005,179.0
INFORMACIÓN ESTADÍSTICA,Pago,2006,117.0
INFORMACIÓN ESTADÍSTICA,Pago,2007,128.0
INFORMACIÓN ESTADÍSTICA,Pago,2008,161.0
INFORMACIÓN ESTADÍSTICA,Pago,2009,157.0
INFORMACIÓN ESTADÍSTICA,Pago,2010,182.0
INFORMACIÓN ESTADÍSTICA,Pago,2011,206.0
INFORMACIÓN ESTADÍSTICA,Pago,2012,262.0
INFORMACIÓN ESTADÍSTICA,Pago,2013,315.0
INFORMACIÓN ESTADÍSTICA,Pago,2014,491.0
INFORMACIÓN ESTADÍSTICA,Pago,2015,313.0
INFORMACIÓN ESTADÍSTICA,Pago,2016,294.0
INFORMACIÓN ESTADÍSTICA,Pago,2017,310.0
INFORMACIÓN ESTADÍSTICA,Pago,2018,566.0
INFORMACIÓN ESTADÍSTICA,Pago,2019,324.0
INFORMACIÓN ESTADÍSTICA,Pago,2020,321.0
INFORMACIÓN ESTADÍSTICA,Pago,2021,388.0
INFORMACIÓN ESTADÍSTICA,Pago,2022,400.0
INFORMACIÓN ESTADÍSTICA,Pago,2023,556.0
INTELIGENCIA,Pago,2000,147.0
INTELIGENCIA,Pago,2001,176.0
INTELIGENCIA,Pago,2002,174.0
INTELIGENCIA,Pago,2003,181.0
INTELIGENCIA,Pago,2004,209.0
INTELIGENCIA,Pago,2005,224.0
INTELIGENCIA,Pago,2006,232.0
INTELIGENCIA,Pago,2007,272.0
INTELIGENCIA,Pago,2008,339.0
INTELIGENCIA,Pago,2009,286.0
INTELIGENCIA,Pago,2010,288.0
INTELIGENCIA,Pago,2011,291.0
INTELIGENCIA,Pago,2012,162.0
INTELIGENCIA,Pago,2013,168.0
INTELIGENCIA,Pago,2014,132.0
INTELIGENCIA,Pago,2015,73.0
INTELIGENCIA,Pago,2016,87.0
INTELIGENCIA,Pago,2017,87.0
INTELIGENCIA,Pago,2018,92.0
INTELIGENCIA,Pago,2019,91.0
INTELIGENCIA,Pago,2020,98.0
INTELIGENCIA,Pago,2021,111.0
INTELIGENCIA,Pago,2022,105.0
INTELIGENCIA,Pago,2023,121.0
INTERIOR Y JUSTICIA,Pago,2000,485.0
INTERIOR Y JUSTICIA,Pago,2001,608.0
INTERIOR Y JUSTICIA,Pago,2002,589.0
INTERIOR Y JUSTICIA,Pago,2003,621.0
INTERIOR Y JUSTICIA,Pago,2004,741.0
INTERIOR Y JUSTICIA,Pago,2005,886.0
INTERIOR Y JUSTICIA,Pago,2006,1040.0
INTERIOR Y JUSTICIA,Pago,2007,1213.0
INTERIOR Y JUSTICIA,Pago,2008,1274.0
INTERIOR Y JUSTICIA,Pago,2009,1711.0
INTERIOR Y JUSTICIA,Pago,2010,1938.0
INTERIOR Y JUSTICIA,Pago,2011,3746.0
INTERIOR Y JUSTICIA,Pago,2012,2103.0
INTERIOR Y JUSTICIA,Pago,2013,2754.0
INTERIOR Y JUSTICIA,Pago,2014,2826.0
INTERIOR Y JUSTICIA,Pago,2015,2816.0
INTERIOR Y JUSTICIA,Pago,2016,2758.0
INTERIOR Y JUSTICIA,Pago,2017,2840.0
INTERIOR Y JUSTICIA,Pago,2018,3124.0
INTERIOR Y JUSTICIA,Pago,2019,3286.0
INTERIOR Y JUSTICIA,Pago,2020,3857.0
INTERIOR Y JUSTICIA,Pago,2021,4173.0
INTERIOR Y JUSTICIA,Pago,2022,4803.0
INTERIOR Y JUSTICIA,Pago,2023,5522.0
MINAS Y ENERGÍA,Pago,2000,279.0
MINAS Y ENERGÍA,Pago,2001,439.0
MINAS Y ENERGÍA,Pago,2002,297.0
MINAS Y ENERGÍA,Pago,2003,352.0
MINAS Y ENERGÍA,Pago,2004,2490.0
MINAS Y ENERGÍA,Pago,2005,2619.0
MINAS Y ENERGÍA,Pago,2006,753.0
MINAS Y ENERGÍA,Pago,2007,2375.0
MINAS Y ENERGÍA,Pago,2008,1649.0
MINAS Y ENERGÍA,Pago,2009,6392.0
MINAS Y ENERGÍA,Pago,2010,2133.0
MINAS Y ENERGÍA,Pago,2011,2633.0
MINAS Y ENERGÍA,Pago,2012,2394.0
MINAS Y ENERGÍA,Pago,2013,2876.0
MINAS Y ENERGÍA,Pago,2014,2591.0
MINAS Y ENERGÍA,Pago,2015,3093.0
MINAS Y ENERGÍA,Pago,2016,2911.0
MINAS Y ENERGÍA,Pago,2017,3264.0
MINAS Y ENERGÍA,Pago,2018,3809.0
MINAS Y ENERGÍA,Pago,2019,3342.0
MINAS Y ENERGÍA,Pago,2020,3843.0
MINAS Y ENERGÍA,Pago,2021,5515.0
MINAS Y ENERGÍA,Pago,2022,4822.0
MINAS Y ENERGÍA,Pago,2023,7836.0
ORGANISMOS DE CONTROL,Pago,2000,331.0
ORGANISMOS DE CONTROL,Pago,2001,326.0
ORGANISMOS DE CONTROL,Pago,2002,350.0
ORGANISMOS DE CONTROL,Pago,2003,356.0
ORGANISMOS DE CONTROL,Pago,2004,383.0
ORGANISMOS DE CONTROL,Pago,2005,435.0
ORGANISMOS DE CONTROL,Pago,2006,502.0
ORGANISMOS DE CONTROL,Pago,2007,568.0
ORGANISMOS DE CONTROL,Pago,2008,661.0
ORGANISMOS DE CONTROL,Pago,2009,749.0
ORGANISMOS DE CONTROL,Pago,2010,829.0
ORGANISMOS DE CONTROL,Pago,2011,864.0
ORGANISMOS DE CONTROL,Pago,2012,991.0
ORGANISMOS DE CONTROL,Pago,2013,1111.0
ORGANISMOS DE CONTROL,Pago,2014,1234.0
ORGANISMOS DE CONTROL,Pago,2015,1298.0
ORGANISMOS DE CONTROL,Pago,2016,1436.0
ORGANISMOS DE CONTROL,Pago,2017,1597.0
ORGANISMOS DE CONTROL,Pago,2018,1733.0
ORGANISMOS DE CONTROL,Pago,2019,1688.0
ORGANISMOS DE CONTROL,Pago,2020,19.0
ORGANISMOS DE CONTROL,Pago,2021,2314.0
ORGANISMOS DE CONTROL,Pago,2022,2673.0
ORGANISMOS DE CONTROL,Pago,2023,3260.0
PLANEACIÓN,Pago,2000,105.0
PLANEACIÓN,Pago,2001,274.0
PLANEACIÓN,Pago,2002,117.0
PLANEACIÓN,Pago,2003,111.0
PLANEACIÓN,Pago,2004,205.0
PLANEACIÓN,Pago,2005,90.0
PLANEACIÓN,Pago,2006,123.0
PLANEACIÓN,Pago,2007,209.0
PLANEACIÓN,Pago,2008,234.0
PLANEACIÓN,Pago,2009,389.0
PLANEACIÓN,Pago,2010,409.0
PLANEACIÓN,Pago,2011,356.0
PLANEACIÓN,Pago,2012,551.0
PLANEACIÓN,Pago,2013,401.0
PLANEACIÓN,Pago,2014,398.0
PLANEACIÓN,Pago,2015,324.0
PLANEACIÓN,Pago,2016,368.0
PLANEACIÓN,Pago,2017,394.0
PLANEACIÓN,Pago,2018,347.0
PLANEACIÓN,Pago,2019,350.0
PLANEACIÓN,Pago,2020,488.0
PLANEACIÓN,Pago,2021,878.0
PLANEACIÓN,Pago,2022,836.0
PLANEACIÓN,Pago,2023,863.0
PRESIDENCIA DE LA REPÚBLICA,Pago,2000,519.0
PRESIDENCIA DE LA REPÚBLICA,Pago,2001,435.0
PRESIDENCIA DE LA REPÚBLICA,Pago,2002,582.0
PRESIDENCIA DE LA REPÚBLICA,Pago,2003,493.0
PRESIDENCIA DE LA REPÚBLICA,Pago,2004,544.0
PRESIDENCIA DE LA REPÚBLICA,Pago,2005,536.0
PRESIDENCIA DE LA REPÚBLICA,Pago,2006,194.0
PRESIDENCIA DE LA REPÚBLICA,Pago,2007,323.0
PRESIDENCIA DE LA REPÚBLICA,Pago,2008,279.0
PRESIDENCIA DE LA REPÚBLICA,Pago,2009,274.0
PRESIDENCIA DE LA REPÚBLICA,Pago,2010,278.0
PRESIDENCIA DE LA REPÚBLICA,Pago,2011,258.0
PRESIDENCIA DE LA REPÚBLICA,Pago,2012,322.0
PRESIDENCIA DE LA REPÚBLICA,Pago,2013,423.0
PRESIDENCIA DE LA REPÚBLICA,Pago,2014,400.0
PRESIDENCIA DE LA REPÚBLICA,Pago,2015,454.0
PRESIDENCIA DE LA REPÚBLICA,Pago,2016,504.0
PRESIDENCIA DE LA REPÚBLICA,Pago,2017,965.0
PRESIDENCIA DE LA REPÚBLICA,Pago,2018,614.0
PRESIDENCIA DE LA REPÚBLICA,Pago,2019,680.0
PRESIDENCIA DE LA REPÚBLICA,Pago,2020,1835.0
PRESIDENCIA DE LA REPÚBLICA,Pago,2021,3964.0
PRESIDENCIA DE LA REPÚBLICA,Pago,2022,1199.0
PRESIDENCIA DE LA REPÚBLICA,Pago,2023,867.0
RAMA JUDICIAL,Pago,2000,652.0
RAMA JUDICIAL,Pago,2001,769.0
RAMA JUDICIAL,Pago,2002,757.0
RAMA JUDICIAL,Pago,2003,759.0
RAMA JUDICIAL,Pago,2004,858.0
RAMA JUDICIAL,Pago,2005,1001.0
RAMA JUDICIAL,Pago,2006,1141.0
RAMA JUDICIAL,Pago,2007,1252.0
RAMA JUDICIAL,Pago,2008,1382.0
RAMA JUDICIAL,Pago,2009,1592.0
RAMA JUDICIAL,Pago,2010,1706.0
RAMA JUDICIAL,Pago,2011,1845.0
RAMA JUDICIAL,Pago,2012,2124.0
RAMA JUDICIAL,Pago,2013,2573.0
RAMA JUDICIAL,Pago,2014,2816.0
RAMA JUDICIAL,Pago,2015,2926.0
RAMA JUDICIAL,Pago,2016,3162.0
RAMA JUDICIAL,Pago,2017,3462.0
RAMA JUDICIAL,Pago,2018,4024.0
RAMA JUDICIAL,Pago,2019,4232.0
RAMA JUDICIAL,Pago,2020,4421.0
RAMA JUDICIAL,Pago,2021,4786.0
RAMA JUDICIAL,Pago,2022,5346.0
RAMA JUDICIAL,Pago,2023,6570.0
REGISTRADURÍA,Pago,2000,163.0
REGISTRADURÍA,Pago,2001,130.0
REGISTRADURÍA,Pago,2002,195.0
REGISTRADURÍA,Pago,2003,241.0
REGISTRADURÍA,Pago,2004,138.0
REGISTRADURÍA,Pago,2005,196.0
REGISTRADURÍA,Pago,2006,479.0
REGISTRADURÍA,Pago,2007,330.0
REGISTRADURÍA,Pago,2008,322.0
REGISTRADURÍA,Pago,2009,345.0
REGISTRADURÍA,Pago,2010,708.0
REGISTRADURÍA,Pago,2011,530.0
REGISTRADURÍA,Pago,2012,417.0
REGISTRADURÍA,Pago,2013,532.0
REGISTRADURÍA,Pago,2014,1081.0
REGISTRADURÍA,Pago,2015,839.0
REGISTRADURÍA,Pago,2016,722.0
REGISTRADURÍA,Pago,2017,762.0
REGISTRADURÍA,Pago,2018,1824.0
REGISTRADURÍA,Pago,2019,1417.0
REGISTRADURÍA,Pago,2020,634.0
REGISTRADURÍA,Pago,2021,1220.0
REGISTRADURÍA,Pago,2022,3071.0
REGISTRADURÍA,Pago,2023,2661.0
RELACIONES EXTERIORES,Pago,2000,190.0
RELACIONES EXTERIORES,Pago,2001,205.0
RELACIONES EXTERIORES,Pago,2002,199.0
RELACIONES EXTERIORES,Pago,2003,214.0
RELACIONES EXTERIORES,Pago,2004,213.0
RELACIONES EXTERIORES,Pago,2005,260.0
RELACIONES EXTERIORES,Pago,2006,261.0
RELACIONES EXTERIORES,Pago,2007,253.0
RELACIONES EXTERIORES,Pago,2008,258.0
RELACIONES EXTERIORES,Pago,2009,276.0
RELACIONES EXTERIORES,Pago,2010,321.0
RELACIONES EXTERIORES,Pago,2011,354.0
RELACIONES EXTERIORES,Pago,2012,587.0
RELACIONES EXTERIORES,Pago,2013,576.0
RELACIONES EXTERIORES,Pago,2014,643.0
RELACIONES EXTERIORES,Pago,2015,815.0
RELACIONES EXTERIORES,Pago,2016,971.0
RELACIONES EXTERIORES,Pago,2017,891.0
RELACIONES EXTERIORES,Pago,2018,817.0
RELACIONES EXTERIORES,Pago,2019,886.0
RELACIONES EXTERIORES,Pago,2020,853.0
RELACIONES EXTERIORES,Pago,2021,1064.0
RELACIONES EXTERIORES,Pago,2022,1310.0
RELACIONES EXTERIORES,Pago,2023,1381.0
"SALUD, PROTECCIÓN SOCIAL Y TRABAJO",Pago,2000,4802.0
"SALUD, PROTECCIÓN SOCIAL Y TRABAJO",Pago,2001,6490.0
"SALUD, PROTECCIÓN SOCIAL Y TRABAJO",Pago,2002,7517.0
"SALUD, PROTECCIÓN SOCIAL Y TRABAJO",Pago,2003,8343.0
"SALUD, PROTECCIÓN SOCIAL Y TRABAJO",Pago,2004,10517.0
"SALUD, PROTECCIÓN SOCIAL Y TRABAJO",Pago,2005,13702.0
"SALUD, PROTECCIÓN SOCIAL Y TRABAJO",Pago,2006,15093.0
"SALUD, PROTECCIÓN SOCIAL Y TRABAJO",Pago,2007,17111.0
"SALUD, PROTECCIÓN SOCIAL Y TRABAJO",Pago,2008,18989.0
"SALUD, PROTECCIÓN SOCIAL Y TRABAJO",Pago,2009,19928.0
"SALUD, PROTECCIÓN SOCIAL Y TRABAJO",Pago,2010,20054.0
"SALUD, PROTECCIÓN SOCIAL Y TRABAJO",Pago,2011,20704.0
"SALUD, PROTECCIÓN SOCIAL Y TRABAJO",Pago,2012,23574.0
"SALUD, PROTECCIÓN SOCIAL Y TRABAJO",Pago,2013,28265.0
"SALUD, PROTECCIÓN SOCIAL Y TRABAJO",Pago,2014,31655.0
"SALUD, PROTECCIÓN SOCIAL Y TRABAJO",Pago,2015,32007.0
"SALUD, PROTECCIÓN SOCIAL Y TRABAJO",Pago,2016,34274.0
"SALUD, PROTECCIÓN SOCIAL Y TRABAJO",Pago,2017,37150.0
"SALUD, PROTECCIÓN SOCIAL Y TRABAJO",Pago,2018,46.0
"SALUD, PROTECCIÓN SOCIAL Y TRABAJO",Pago,2019,52344.0
"SALUD, PROTECCIÓN SOCIAL Y TRABAJO",Pago,2020,62451.0
"SALUD, PROTECCIÓN SOCIAL Y TRABAJO",Pago,2021,69324.0
"SALUD, PROTECCIÓN SOCIAL Y TRABAJO",Pago,2022,64635.0
"SALUD, PROTECCIÓN SOCIAL Y TRABAJO",Pago,2023,76883.0
"SISTEMA INTEGRAL DE VERDAD, JUSTICIA, REPARACIÓN Y NO REPETICIÓN",Pago,2000,0.0
"SISTEMA INTEGRAL DE VERDAD, JUSTICIA, REPARACIÓN Y NO REPETICIÓN",Pago,2001,0.0
"SISTEMA INTEGRAL DE VERDAD, JUSTICIA, REPARACIÓN Y NO REPETICIÓN",Pago,2002,0.0
"SISTEMA INTEGRAL DE VERDAD, JUSTICIA, REPARACIÓN Y NO REPETICIÓN",Pago,2003,0.0
"SISTEMA INTEGRAL DE VERDAD, JUSTICIA, REPARACIÓN Y NO REPETICIÓN",Pago,2004,0.0
"SISTEMA INTEGRAL DE VERDAD, JUSTICIA, REPARACIÓN Y NO REPETICIÓN",Pago,2005,0.0
"SISTEMA INTEGRAL DE VERDAD, JUSTICIA, REPARACIÓN Y NO REPETICIÓN",Pago,2006,0.0
"SISTEMA INTEGRAL DE VERDAD, JUSTICIA, REPARACIÓN Y NO REPETICIÓN",Pago,2007,0.0
"SISTEMA INTEGRAL DE VERDAD, JUSTICIA, REPARACIÓN Y NO REPETICIÓN",Pago,2008,0.0
"SISTEMA INTEGRAL DE VERDAD, JUSTICIA, REPARACIÓN Y NO REPETICIÓN",Pago,2009,0.0
"SISTEMA INTEGRAL DE VERDAD, JUSTICIA, REPARACIÓN Y NO REPETICIÓN",Pago,2010,0.0
"SISTEMA INTEGRAL DE VERDAD, JUSTICIA, REPARACIÓN Y NO REPETICIÓN",Pago,2011,0.0
"SISTEMA INTEGRAL DE VERDAD, JUSTICIA, REPARACIÓN Y NO REPETICIÓN",Pago,2012,0.0
"SISTEMA INTEGRAL DE VERDAD, JUSTICIA, REPARACIÓN Y NO REPETICIÓN",Pago,2013,0.0
"SISTEMA INTEGRAL DE VERDAD, JUSTICIA, REPARACIÓN Y NO REPETICIÓN",Pago,2014,0.0
"SISTEMA INTEGRAL DE VERDAD, JUSTICIA, REPARACIÓN Y NO REPETICIÓN",Pago,2015,0.0
"SISTEMA INTEGRAL DE VERDAD, JUSTICIA, REPARACIÓN Y NO REPETICIÓN",Pago,2016,0.0
"SISTEMA INTEGRAL DE VERDAD, JUSTICIA, REPARACIÓN Y NO REPETICIÓN",Pago,2017,0.0
"SISTEMA INTEGRAL DE VERDAD, JUSTICIA, REPARACIÓN Y NO REPETICIÓN",Pago,2018,120.0
"SISTEMA INTEGRAL DE VERDAD, JUSTICIA, REPARACIÓN Y NO REPETICIÓN",Pago,2019,352.0
"SISTEMA INTEGRAL DE VERDAD, JUSTICIA, REPARACIÓN Y NO REPETICIÓN",Pago,2020,451.0
"SISTEMA INTEGRAL DE VERDAD, JUSTICIA, REPARACIÓN Y NO REPETICIÓN",Pago,2021,535.0
"SISTEMA INTEGRAL DE VERDAD, JUSTICIA, REPARACIÓN Y NO REPETICIÓN",Pago,2022,577.0
"SISTEMA INTEGRAL DE VERDAD, JUSTICIA, REPARACIÓN Y NO REPETICIÓN",Pago,2023,644.0
TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,Pago,2000,169.0
TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,Pago,2001,150.0
TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,Pago,2002,120.0
TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,Pago,2003,126.0
TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,Pago,2004,211.0
TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,Pago,2005,92.0
TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,Pago,2006,257.0
TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,Pago,2007,379.0
TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,Pago,2008,434.0
TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,Pago,2009,635.0
TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,Pago,2010,689.0
TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,Pago,2011,909.0
TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,Pago,2012,889.0
TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,Pago,2013,1084.0
TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,Pago,2014,1558.0
TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,Pago,2015,1283.0
TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,Pago,2016,1084.0
TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,Pago,2017,1053.0
TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,Pago,2018,1186.0
TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,Pago,2019,1350.0
TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,Pago,2020,1232.0
TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,Pago,2021,1888.0
TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,Pago,2022,1891.0
TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,Pago,2023,2181.0
TRANSPORTE,Pago,2000,711.0
TRANSPORTE,Pago,2001,1310.0
TRANSPORTE,Pago,2002,853.0
TRANSPORTE,Pago,2003,855.0
TRANSPORTE,Pago,2004,1044.0
TRANSPORTE,Pago,2005,1329.0
TRANSPORTE,Pago,2006,1696.0
TRANSPORTE,Pago,2007,2332.0
TRANSPORTE,Pago,2008,2013.0
TRANSPORTE,Pago,2009,2823.0
TRANSPORTE,Pago,2010,2880.0
TRANSPORTE,Pago,2011,3692.0
TRANSPORTE,Pago,2012,5906.0
TRANSPORTE,Pago,2013,5935.0
TRANSPORTE,Pago,2014,5931.0
TRANSPORTE,Pago,2015,5242.0
TRANSPORTE,Pago,2016,3975.0
TRANSPORTE,Pago,2017,4137.0
TRANSPORTE,Pago,2018,3920.0
TRANSPORTE,Pago,2019,5765.0
TRANSPORTE,Pago,2020,6082.0
TRANSPORTE,Pago,2021,8764.0
TRANSPORTE,Pago,2022,8898.0
TRANSPORTE,Pago,2023,9895.0
"VIVIENDA, CIUDAD Y TERRITORIO",Pago,2000,103.0
"VIVIENDA, CIUDAD Y TERRITORIO",Pago,2001,56.0
"VIVIENDA, CIUDAD Y TERRITORIO",Pago,2002,79.0
"VIVIENDA, CIUDAD Y TERRITORIO",Pago,2003,58.0
"VIVIENDA, CIUDAD Y TERRITORIO",Pago,2004,30.0
"VIVIENDA, CIUDAD Y TERRITORIO",Pago,2005,38.0
"VIVIENDA, CIUDAD Y TERRITORIO",Pago,2006,129.0
"VIVIENDA, CIUDAD Y TERRITORIO",Pago,2007,303.0
"VIVIENDA, CIUDAD Y TERRITORIO",Pago,2008,212.0
"VIVIENDA, CIUDAD Y TERRITORIO",Pago,2009,247.0
"VIVIENDA, CIUDAD Y TERRITORIO",Pago,2010,184.0
"VIVIENDA, CIUDAD Y TERRITORIO",Pago,2011,791.0
"VIVIENDA, CIUDAD Y TERRITORIO",Pago,2012,2084.0
"VIVIENDA, CIUDAD Y TERRITORIO",Pago,2013,2013.0
"VIVIENDA, CIUDAD Y TERRITORIO",Pago,2014,2230.0
"VIVIENDA, CIUDAD Y TERRITORIO",Pago,2015,2130.0
"VIVIENDA, CIUDAD Y TERRITORIO",Pago,2016,2067.0
"VIVIENDA, CIUDAD Y TERRITORIO",Pago,2017,2295.0
"VIVIENDA, CIUDAD Y TERRITORIO",Pago,2018,2303.0
"VIVIENDA, CIUDAD Y TERRITORIO",Pago,2019,2870.0
"VIVIENDA, CIUDAD Y TERRITORIO",Pago,2020,3320.0
"VIVIENDA, CIUDAD Y TERRITORIO",Pago,2021,4630.0
"VIVIENDA, CIUDAD Y TERRITORIO",Pago,2022,4675.0
"VIVIENDA, CIUDAD Y TERRITORIO",Pago,2023,4971.0
