Sector,Etapa,Año,Valor,IPC,Valor_pc
Minas y energía,Compromiso,2002,350000000000.0,33.35982660120472,1049166124824.4032
Minas y energía,Compromiso,2003,422000000000.0,35.52891827665934,1187764841906.9155
Minas y energía,Compromiso,2004,3016000000000.0,37.48377867552584,8046147177710.306
Minas y energía,Compromiso,2005,2936000000000.0,39.2980497991314,7471108655536.628
Minas y energía,Compromiso,2006,977000000000.0,41.058763103589925,2379516395891.081
Minas y energía,Compromiso,2007,2551000000000.0,43.39522296387899,5878527233569.887
Minas y energía,Compromiso,2008,1809000000000.0,46.72919720578145,3871241339828.0806
Minas y energía,Compromiso,2009,6479000000000.0,47.666459040854434,13592366897752.81
Minas y energía,Compromiso,2010,2317000000000.0,49.17277270436458,4711957192103.473
Minas y energía,Compromiso,2011,2838000000000.0,51.007128010150275,5563928240451.504
Minas y energía,Compromiso,2012,2670000000000.0,52.252347305318665,5109818290839.205
Minas y energía,Compromiso,2013,3357000000000.0,53.2632511417188,6302656950226.246
Minas y energía,Compromiso,2014,2970000000000.0,55.21141681319193,5379322197162.605
Minas y energía,Compromiso,2015,3376000000000.0,58.947074698697094,5727171394434.981
Minas y energía,Compromiso,2016,3180000000000.0,62.33460675974658,5101500057995.919
Minas y energía,Compromiso,2017,3819000000000.0,64.88529789662377,5885770927775.484
Minas y energía,Compromiso,2018,4088000000000.0,66.94727393378432,6106297926400.001
Minas y energía,Compromiso,2019,3881000000000.0,69.49127034326813,5584874158766.859
Minas y energía,Compromiso,2020,4238000000000.0,70.6159845453557,6001474067500.948
Minas y energía,Compromiso,2021,5858000000000.0,74.58595788962911,7854025296113.455
Minas y energía,Compromiso,2022,5340000000000.0,84.37364933874838,6328990202332.778
Minas y energía,Compromiso,2023,8359000000000.0,92.19978566160776,9066181596863.203
Organismos de control,Compromiso,2000,362000000000.0,28.968085431148474,1249651106078.1145
Organismos de control,Compromiso,2001,376000000000.0,31.184040198356737,1205744982395.8782
Organismos de control,Compromiso,2002,402000000000.0,33.35982660120472,1205042234798.3145
Organismos de control,Compromiso,2003,409000000000.0,35.52891827665934,1151174929715.4702
Organismos de control,Compromiso,2004,466000000000.0,37.48377867552584,1243204437935.3457
Organismos de control,Compromiso,2005,486000000000.0,39.2980497991314,1236702590800.6816
Organismos de control,Compromiso,2006,553000000000.0,41.058763103589925,1346850119680.4175
Organismos de control,Compromiso,2007,611000000000.0,43.39522296387899,1407989078679.4202
Organismos de control,Compromiso,2008,698000000000.0,46.72919720578145,1493712800000.0002
Organismos de control,Compromiso,2009,786000000000.0,47.666459040854434,1648958231460.6743
Organismos de control,Compromiso,2010,885000000000.0,49.17277270436458,1799776484683.4583
Organismos de control,Compromiso,2011,936000000000.0,51.007128010150275,1835037643785.274
Organismos de control,Compromiso,2012,1049000000000.0,52.252347305318665,2007565313516.976
Organismos de control,Compromiso,2013,1186000000000.0,53.2632511417188,2226675943690.2974
Organismos de control,Compromiso,2014,1329000000000.0,55.21141681319193,2407110841760.6406
Organismos de control,Compromiso,2015,1485000000000.0,58.947074698697094,2519208981260.648
Organismos de control,Compromiso,2016,1526000000000.0,62.33460675974658,2448078329717.5386
Organismos de control,Compromiso,2017,1716000000000.0,64.88529789662377,2644666905489.063
Organismos de control,Compromiso,2018,1822000000000.0,66.94727393378432,2721544721600.0005
Organismos de control,Compromiso,2019,1817000000000.0,69.49127034326813,2614716914836.2236
Organismos de control,Compromiso,2020,2048000000000.0,70.6159845453557,2900193225635.192
Organismos de control,Compromiso,2021,2548000000000.0,74.58595788962911,3416192634772.462
Organismos de control,Compromiso,2022,2903000000000.0,84.37364933874838,3440647669919.8604
Organismos de control,Compromiso,2023,3732000000000.0,92.19978566160776,4047731752541.389
Planeación,Compromiso,2000,356000000000.0,28.968085431148474,1228938656806.1016
Planeación,Compromiso,2001,1067000000000.0,31.184040198356737,3421622064405.324
Planeación,Compromiso,2002,861000000000.0,33.35982660120472,2580948667068.0317
Planeación,Compromiso,2003,411000000000.0,35.52891827665934,1156804146975.6926
Planeación,Compromiso,2004,290000000000.0,37.48377867552584,773667997856.7601
Planeación,Compromiso,2005,178000000000.0,39.2980497991314,452948685519.5912
Planeación,Compromiso,2006,284000000000.0,41.058763103589925,691691562367.52
Planeación,Compromiso,2007,411000000000.0,43.39522296387899,947108856525.7638
Planeación,Compromiso,2008,618000000000.0,46.72919720578145,1322513625214.9
Planeación,Compromiso,2009,1093000000000.0,47.666459040854434,2293016980898.8765
Planeación,Compromiso,2010,1005000000000.0,49.17277270436458,2043813974132.063
Planeación,Compromiso,2011,873000000000.0,51.007128010150275,1711525494684.342
Planeación,Compromiso,2012,976000000000.0,52.252347305318665,1867858671108.264
Planeación,Compromiso,2013,567000000000.0,53.2632511417188,1064523828054.299
Planeación,Compromiso,2014,438000000000.0,55.21141681319193,793314182611.859
Planeación,Compromiso,2015,407000000000.0,58.947074698697094,690449868938.1035
Planeación,Compromiso,2016,549000000000.0,62.33460675974658,880730670389.8616
Planeación,Compromiso,2017,531000000000.0,64.88529789662377,818367206768.4688
Planeación,Compromiso,2018,471000000000.0,66.94727393378432,703538728800.0001
Planeación,Compromiso,2019,483000000000.0,69.49127034326813,695051331791.9075
Planeación,Compromiso,2020,575000000000.0,70.6159845453557,814263234736.443
Planeación,Compromiso,2021,1038000000000.0,74.58595788962911,1391682870837.4473
Planeación,Compromiso,2022,1644000000000.0,84.37364933874838,1948475635324.9229
Planeación,Compromiso,2023,1809000000000.0,92.19978566160776,1962043606738.31
Presidencia de la república,Compromiso,2000,762000000000.0,28.968085431148474,2630481057545.644
Presidencia de la república,Compromiso,2001,772000000000.0,31.184040198356737,2475625336195.7925
Presidencia de la república,Compromiso,2002,979000000000.0,33.35982660120472,2934667532008.8306
Presidencia de la república,Compromiso,2003,804000000000.0,35.52891827665934,2262945338609.3843
Presidencia de la república,Compromiso,2004,759000000000.0,37.48377867552584,2024875897838.9
Presidencia de la república,Compromiso,2005,650000000000.0,39.2980497991314,1654026098807.4958
Presidencia de la república,Compromiso,2006,215000000000.0,41.058763103589925,523639739116.25635
Presidencia de la república,Compromiso,2007,356000000000.0,43.39522296387899,820366795433.5083
Presidencia de la república,Compromiso,2008,317000000000.0,46.72919720578145,678376730085.96
Presidencia de la república,Compromiso,2009,294000000000.0,47.666459040854434,616785903370.7866
Presidencia de la república,Compromiso,2010,283000000000.0,49.17277270436458,575521745949.6256
Presidencia de la república,Compromiso,2011,308000000000.0,51.007128010150275,603837173382.3337
Presidencia de la república,Compromiso,2012,853000000000.0,52.252347305318665,1632462547597.6936
Presidencia de la república,Compromiso,2013,602000000000.0,53.2632511417188,1130235175465.058
Presidencia de la república,Compromiso,2014,665000000000.0,55.21141681319193,1204461030677.8223
Presidencia de la república,Compromiso,2015,663000000000.0,58.947074698697094,1124737747189.0974
Presidencia de la república,Compromiso,2016,800000000000.0,62.33460675974658,1283396241005.2627
Presidencia de la república,Compromiso,2017,1831000000000.0,64.88529789662377,2821902741229.8804
Presidencia de la república,Compromiso,2018,1515000000000.0,66.94727393378432,2262974892000.0005
Presidencia de la república,Compromiso,2019,1596000000000.0,69.49127034326813,2296691357225.4336
Presidencia de la república,Compromiso,2020,5299000000000.0,70.6159845453557,7503966749336.367
Presidencia de la república,Compromiso,2021,8718000000000.0,74.58595788962911,11688527233102.953
Presidencia de la república,Compromiso,2022,5997000000000.0,84.37364933874838,7107669333968.104
Presidencia de la república,Compromiso,2023,5412000000000.0,92.19978566160776,5869861801916.934
Rama judicial,Compromiso,2000,694000000000.0,28.968085431148474,2395739965796.164
Rama judicial,Compromiso,2001,784000000000.0,31.184040198356737,2514106559038.214
Rama judicial,Compromiso,2002,812000000000.0,33.35982660120472,2434065409592.615
Rama judicial,Compromiso,2003,813000000000.0,35.52891827665934,2288276816280.385
Rama judicial,Compromiso,2004,1029000000000.0,37.48377867552584,2745187482050.366
Rama judicial,Compromiso,2005,1073000000000.0,39.2980497991314,2730415390800.6816
Rama judicial,Compromiso,2006,1206000000000.0,41.058763103589925,2937253606391.652
Rama judicial,Compromiso,2007,1308000000000.0,43.39522296387899,3014156652884.9126
Rama judicial,Compromiso,2008,1451000000000.0,46.72919720578145,3105125032664.757
Rama judicial,Compromiso,2009,1672000000000.0,47.666459040854434,3507707586516.854
Rama judicial,Compromiso,2010,1821000000000.0,49.17277270436458,3703268902382.5737
Rama judicial,Compromiso,2011,2040000000000.0,51.007128010150275,3999441018506.366
Rama judicial,Compromiso,2012,2328000000000.0,52.252347305318665,4455302240102.498
Rama judicial,Compromiso,2013,2773000000000.0,53.2632511417188,5206216182001.007
Rama judicial,Compromiso,2014,3003000000000.0,55.21141681319193,5439092443797.745
Rama judicial,Compromiso,2015,3180000000000.0,58.947074698697094,5394669737649.064
Rama judicial,Compromiso,2016,3464000000000.0,62.33460675974658,5557105723552.787
Rama judicial,Compromiso,2017,3756000000000.0,64.88529789662377,5788676513413.124
Rama judicial,Compromiso,2018,4164000000000.0,66.94727393378432,6219820099200.001
Rama judicial,Compromiso,2019,4626000000000.0,69.49127034326813,6656951264739.885
Rama judicial,Compromiso,2020,4815000000000.0,70.6159845453557,6818569522184.301
Rama judicial,Compromiso,2021,5248000000000.0,74.58595788962911,7036176980881.429
Rama judicial,Compromiso,2022,5889000000000.0,84.37364933874838,6979667284932.159
Rama judicial,Compromiso,2023,7249000000000.0,92.19978566160776,7862274242811.503
Registraduría,Compromiso,2000,214000000000.0,28.968085431148474,738744024035.1284
Registraduría,Compromiso,2001,190000000000.0,31.184040198356737,609286028338.3427
Registraduría,Compromiso,2002,225000000000.0,33.35982660120472,674463937387.1163
Registraduría,Compromiso,2003,320000000000.0,35.52891827665934,900674761635.5758
Registraduría,Compromiso,2004,170000000000.0,37.48377867552584,453529515984.9974
Registraduría,Compromiso,2005,205000000000.0,39.2980497991314,521654385008.51794
Registraduría,Compromiso,2006,501000000000.0,41.058763103589925,1220202368824.3928
Registraduría,Compromiso,2007,449000000000.0,43.39522296387899,1034676098734.9585
Registraduría,Compromiso,2008,373000000000.0,46.72919720578145,798216152435.5302
Registraduría,Compromiso,2009,438000000000.0,47.666459040854434,918885121348.3147
Registraduría,Compromiso,2010,752000000000.0,49.17277270436458,1529301600544.5884
Registraduría,Compromiso,2011,606000000000.0,51.007128010150275,1188069243732.7734
Registraduría,Compromiso,2012,451000000000.0,52.252347305318665,863119119538.7572
Registraduría,Compromiso,2013,576000000000.0,53.2632511417188,1081421031674.2085
Registraduría,Compromiso,2014,1128000000000.0,55.21141681319193,2043055703164.7874
Registraduría,Compromiso,2015,887000000000.0,58.947074698697094,1504739640658.7168
Registraduría,Compromiso,2016,772000000000.0,62.33460675974658,1238477372570.0786
Registraduría,Compromiso,2017,821000000000.0,64.88529789662377,1265309749071.399
Registraduría,Compromiso,2018,1865000000000.0,66.94727393378432,2785774372000.0005
Registraduría,Compromiso,2019,1492000000000.0,69.49127034326813,2147032271290.944
Registraduría,Compromiso,2020,700000000000.0,70.6159845453557,991276981418.2784
Registraduría,Compromiso,2021,1373000000000.0,74.58595788962911,1840829076743.5598
Registraduría,Compromiso,2022,3253000000000.0,84.37364933874838,3855469125128.938
Registraduría,Compromiso,2023,3276000000000.0,92.19978566160776,3553153596282.3125
Relaciones exteriores,Compromiso,2000,196000000000.0,28.968085431148474,676606676219.0896
Relaciones exteriores,Compromiso,2001,209000000000.0,31.184040198356737,670214631172.1769
Relaciones exteriores,Compromiso,2002,224000000000.0,33.35982660120472,671466319887.618
Relaciones exteriores,Compromiso,2003,221000000000.0,35.52891827665934,622028507254.5695
Relaciones exteriores,Compromiso,2004,220000000000.0,37.48377867552584,586920550098.2318
Relaciones exteriores,Compromiso,2005,272000000000.0,39.2980497991314,692146305962.5214
Relaciones exteriores,Compromiso,2006,288000000000.0,41.058763103589925,701433697048.7527
Relaciones exteriores,Compromiso,2007,266000000000.0,43.39522296387899,612970695464.3629
Relaciones exteriores,Compromiso,2008,267000000000.0,46.72919720578145,571377245845.2723
Relaciones exteriores,Compromiso,2009,288000000000.0,47.666459040854434,604198435955.0563
Relaciones exteriores,Compromiso,2010,342000000000.0,49.17277270436458,695506844928.523
Relaciones exteriores,Compromiso,2011,369000000000.0,51.007128010150275,723428301876.8868
Relaciones exteriores,Compromiso,2012,619000000000.0,52.252347305318665,1184635776040.9993
Relaciones exteriores,Compromiso,2013,630000000000.0,53.2632511417188,1182804253393.6655
Relaciones exteriores,Compromiso,2014,653000000000.0,55.21141681319193,1182726395537.7715
Relaciones exteriores,Compromiso,2015,830000000000.0,58.947074698697094,1408042730266.894
Relaciones exteriores,Compromiso,2016,1000000000.0,62.33460675974658,1604245301.2565784
Relaciones exteriores,Compromiso,2017,940000000000.0,64.88529789662377,1448710309533.636
Relaciones exteriores,Compromiso,2018,845000000000.0,66.94727393378432,1262187316000.0002
Relaciones exteriores,Compromiso,2019,929000000000.0,69.49127034326813,1336858565703.2756
Relaciones exteriores,Compromiso,2020,932000000000.0,70.6159845453557,1319814495259.765
Relaciones exteriores,Compromiso,2021,1078000000000.0,74.58595788962911,1445312268557.58
Relaciones exteriores,Compromiso,2022,1353000000000.0,84.37364933874838,1603581225422.5186
Relaciones exteriores,Compromiso,2023,1419000000000.0,92.19978566160776,1539049130990.4155
"Salud, protección social y trabajo",Compromiso,2000,5125000000000.0,28.968085431148474,17691883753177.727
"Salud, protección social y trabajo",Compromiso,2001,6915000000000.0,31.184040198356737,22174804662945.47
"Salud, protección social y trabajo",Compromiso,2002,7867000000000.0,33.35982660120472,23582256868553.086
"Salud, protección social y trabajo",Compromiso,2003,9069000000000.0,35.52891827665934,25525685666478.24
