Año,Sector,Código de sector,Entidad,Código de entidad,Tipo de gasto,Apropiación a precios corrientes,Apropiación a precios constantes (2025),Indice_base_2025
2015,"Comercio, industria y turismo",35,Superintendencia de industria y comercio,3503,Inversión,66031000000.0,116883917536.07372,56.49280191145282
2015,"Comercio, industria y turismo",35,Unidad administrativa especial junta central contadores,3504,Funcionamiento,10213100000.0,18078586394.08269,56.49280191145282
2015,"Comercio, industria y turismo",35,Instituto nacional de metrología - inm,3505,Funcionamiento,11258040000.0,19928273371.26228,56.49280191145282
2015,"Comercio, industria y turismo",35,Instituto nacional de metrología - inm,3505,Inversión,10000300000.0,17701901236.32836,56.49280191145282
2015,Trabajo,36,Ministerio del trabajo,3601,Funcionamiento,21779982314700.0,38553552979790.39,56.49280191145282
2015,Trabajo,36,Ministerio del trabajo,3601,Inversión,1570681863767.0,2780322112946.1714,56.49280191145282
2015,Trabajo,36,Servicio nacional de aprendizaje (sena),3602,Funcionamiento,73189054025.0,129554653953.46646,56.49280191145282
2015,Trabajo,36,Servicio nacional de aprendizaje (sena),3602,Deuda,190582000.0,337356253.45458955,56.49280191145282
2015,Trabajo,36,Servicio nacional de aprendizaje (sena),3602,Inversión,3118137613975.0,5519530822461.929,56.49280191145282
2015,Trabajo,36,Unidad administrativa especial de organizaciones solidarias,3612,Funcionamiento,7749598628.0,13717851417.861645,56.49280191145282
2015,Trabajo,36,Unidad administrativa especial de organizaciones solidarias,3612,Inversión,5478000000.0,9696810592.942888,56.49280191145282
2015,Trabajo,36,Unidad administrativa especial del servicio público de empleo,3613,Funcionamiento,9251641700.0,16376673464.525768,56.49280191145282
2015,Trabajo,36,Unidad administrativa especial del servicio público de empleo,3613,Inversión,16223400000.0,28717640922.51728,56.49280191145282
2015,Interior,37,Ministerio del interior,3701,Funcionamiento,399653911090.0,707442183017.2632,56.49280191145282
2015,Interior,37,Ministerio del interior,3701,Inversión,90037475386.0,159378668325.08203,56.49280191145282
2015,Interior,37,Fondo para la participación y el fortalecimiento de la democracia,3702,Funcionamiento,6641805249.0,11756905347.7121,56.49280191145282
2015,Interior,37,Dirección nacional del derecho de autor,3703,Funcionamiento,3205246945.0,5673726274.055099,56.49280191145282
2015,Interior,37,Dirección nacional del derecho de autor,3703,Inversión,714500000.0,1264762900.448648,56.49280191145282
2015,Interior,37,Corporación nacional para la reconstrucción de la cuenca del río páez y zonas aledañas nasa ki we,3704,Funcionamiento,2523959671.0,4467754449.4183,56.49280191145282
2015,Interior,37,Corporación nacional para la reconstrucción de la cuenca del río páez y zonas aledañas nasa ki we,3704,Inversión,15000000000.0,26552055292.833755,56.49280191145282
2015,Interior,37,Unidad nacional de protección - unp,3708,Funcionamiento,368251855905.0,651856242645.214,56.49280191145282
2015,Interior,37,Unidad nacional de protección - unp,3708,Inversión,3000000000.0,5310411058.566752,56.49280191145282
2015,Interior,37,Dirección nacional de bomberos,3709,Funcionamiento,4391551948.0,7773648676.309854,56.49280191145282
2015,Interior,37,Dirección nacional de bomberos,3709,Inversión,28982024614.0,51302154669.94647,56.49280191145282
2015,Empleo público,5,Comisión nacional del servicio civil,3801,Funcionamiento,18194280000.0,32206368571.55329,56.49280191145282
2015,Empleo público,5,Comisión nacional del servicio civil,3801,Inversión,39697232000.0,70269539935.7633,56.49280191145282
2015,"Ciencia, tecnología e innovación",39,"Departamento administrativo de ciencia, tecnología e innovación (colciencias)",3901,Funcionamiento,21824700000.0,38632709409.96726,56.49280191145282
2015,"Ciencia, tecnología e innovación",39,"Departamento administrativo de ciencia, tecnología e innovación (colciencias)",3901,Inversión,355228729121.0,628803523814.9238,56.49280191145282
2015,"Vivienda, ciudad y territorio",40,"Ministerio de vivienda, ciudad y territorio",4001,Funcionamiento,1602101235139.0,2835938705341.8657,56.49280191145282
2015,"Vivienda, ciudad y territorio",40,"Ministerio de vivienda, ciudad y territorio",4001,Inversión,314850313019.0,557328194683.1003,56.49280191145282
2015,"Vivienda, ciudad y territorio",40,Fondo nacional de vivienda - fonvivienda,4002,Funcionamiento,2266619000.0,4012226201.052504,56.49280191145282
2015,"Vivienda, ciudad y territorio",40,Fondo nacional de vivienda - fonvivienda,4002,Inversión,2104659000000.0,3725534809370.68,56.49280191145282
2015,Inclusión social y reconciliación,41,Departamento administrativo para la prosperidad social,4101,Funcionamiento,117432500000.0,207871615545.04663,56.49280191145282
2015,Inclusión social y reconciliación,41,Departamento administrativo para la prosperidad social,4101,Inversión,3354805078611.0,5938464662930.586,56.49280191145282
2015,Inclusión social y reconciliación,41,Unidad administrativa especial para la consolidación territorial,4102,Funcionamiento,35467700000.0,62782688767.30933,56.49280191145282
2015,Inclusión social y reconciliación,41,Unidad administrativa especial para la consolidación territorial,4102,Inversión,165990000000.0,293825043870.49835,56.49280191145282
2015,Inclusión social y reconciliación,41,Agencia nacional para la superación de la pobreza extrema,4103,Funcionamiento,24076600000.0,42618880964.229416,56.49280191145282
2015,Inclusión social y reconciliación,41,Agencia nacional para la superación de la pobreza extrema,4103,Inversión,223609411206.0,395819296689.31415,56.49280191145282
2015,Inclusión social y reconciliación,41,Unidad de atención y reparación integral a las víctimas,4104,Funcionamiento,721434900000.0,1277038623665.333,56.49280191145282
2015,Inclusión social y reconciliación,41,Unidad de atención y reparación integral a las víctimas,4104,Inversión,959529367443.0,1698498454629.6226,56.49280191145282
2015,Inclusión social y reconciliación,41,Centro de memoria histórica,4105,Funcionamiento,9898500000.0,17521701287.740997,56.49280191145282
2015,Inclusión social y reconciliación,41,Centro de memoria histórica,4105,Inversión,31028750000.0,54925139044.50103,56.49280191145282
2015,Igualdad y equidad,46,Instituto colombiano de bienestar familiar (icbf),4602,Funcionamiento,339770000000.0,601439455123.0751,56.49280191145282
2015,Igualdad y equidad,46,Instituto colombiano de bienestar familiar (icbf),4602,Inversión,5115307823436.0,9054795744515.852,56.49280191145282
2015,Inteligencia,42,Departamento administrativo dirección nacional de inteligencia,4201,Funcionamiento,76528400000.0,135465753884.8066,56.49280191145282
2015,Inteligencia,42,Departamento administrativo dirección nacional de inteligencia,4201,Inversión,16871000000.0,29863981656.359886,56.49280191145282
2015,Deporte y recreación,43,"Departamento administrativo del deporte, la recreación, la actividad física y el aprovechamiento del tiempo libre (coldeportes)",4301,Funcionamiento,27849663300.0,49297719988.5602,56.49280191145282
2015,Deporte y recreación,43,"Departamento administrativo del deporte, la recreación, la actividad física y el aprovechamiento del tiempo libre (coldeportes)",4301,Inversión,459999640000.0,814262391730.9082,56.49280191145282
2016,Congreso de la república,1,Congreso de la república,101,Funcionamiento,432446713396.0,716978478716.9897,60.31515955260605
2016,Congreso de la república,1,Congreso de la república,101,Inversión,71700000000.0,118875587052.81091,60.31515955260605
2016,Presidencia de la república,2,Presidencia de la república,201,Funcionamiento,155937290000.0,258537474088.90405,60.31515955260605
2016,Presidencia de la república,2,Presidencia de la república,201,Inversión,82440994762.0,136683705014.65076,60.31515955260605
2016,Presidencia de la república,2,"Agencia presidencial de cooperación internacional de colombia, apc - colombia",209,Funcionamiento,27256146000.0,45189544721.71721,60.31515955260605
2016,Presidencia de la república,2,"Agencia presidencial de cooperación internacional de colombia, apc - colombia",209,Inversión,38979884176.0,64627009967.539406,60.31515955260605
2016,Presidencia de la república,2,Unidad nacional para la gestión del riesgo de desastres,211,Funcionamiento,81755663000.0,135547453751.9773,60.31515955260605
2016,Presidencia de la república,2,Unidad nacional para la gestión del riesgo de desastres,211,Inversión,2270303026.0,3764067015.390837,60.31515955260605
2016,Presidencia de la república,2,Agencia para la reincorporación y la normalización - arn,212,Funcionamiento,138905770000.0,230299929620.26123,60.31515955260605
2016,Presidencia de la república,2,Agencia para la reincorporación y la normalización - arn,212,Inversión,3190940000.0,5290444431.663827,60.31515955260605
2016,Presidencia de la república,2,Agencia nacional inmobiliaria virgilio barco vargas,213,Funcionamiento,4691960000.0,7779072516.433845,60.31515955260605
2016,Presidencia de la república,2,Agencia nacional inmobiliaria virgilio barco vargas,213,Inversión,12311793566.0,20412436371.42637,60.31515955260605
2016,Planeación,3,Departamento administrativo nacional de planeación,301,Funcionamiento,64748397774.0,107350122679.4026,60.31515955260605
2016,Planeación,3,Departamento administrativo nacional de planeación,301,Inversión,420065999996.0,696451776156.9116,60.31515955260605
2016,Planeación,3,Unidad administrativa especial - agencia nacional de contratación pública - colombia compra eficiente,303,Funcionamiento,8953960000.0,14845289420.465645,60.31515955260605
2016,Planeación,3,Unidad administrativa especial - agencia nacional de contratación pública - colombia compra eficiente,303,Inversión,11041795000.0,18306832116.342987,60.31515955260605
2016,Planeación,3,Superintendencia de servicios públicos domiciliarios,324,Funcionamiento,111234171697.0,184421582438.13165,60.31515955260605
2016,Planeación,3,Superintendencia de servicios públicos domiciliarios,324,Inversión,17828293120.0,29558560819.93849,60.31515955260605
2016,Planeación,3,Fondo nacional de regalías en liquidación,325,Funcionamiento,874307408.0,1449564942.6864915,60.31515955260605
2016,Planeación,3,Fondo nacional de regalías en liquidación,325,Inversión,125500000000.0,208073726291.8796,60.31515955260605
2016,Información estadistíca,4,Departamento administrativo nacional de estadística (dane),401,Funcionamiento,70935581574.0,117608213424.57191,60.31515955260605
2016,Información estadistíca,4,Departamento administrativo nacional de estadística (dane),401,Inversión,121581870894.0,201577632880.102,60.31515955260605
2016,Información estadistíca,4,Fondo rotatorio del dane,402,Funcionamiento,2942960000.0,4879304012.174901,60.31515955260605
2016,Información estadistíca,4,Fondo rotatorio del dane,402,Inversión,6890000000.0,11423330471.323112,60.31515955260605
2016,Información estadistíca,4,Instituto geográfico agustín codazzi - igac,403,Funcionamiento,52725426000.0,87416540702.36458,60.31515955260605
2016,Información estadistíca,4,Instituto geográfico agustín codazzi - igac,403,Inversión,93145129106.0,154430709952.37955,60.31515955260605
2016,Empleo público,5,Departamento administrativo de la función pública,501,Funcionamiento,17213514389.0,28539283517.91329,60.31515955260605
2016,Empleo público,5,Departamento administrativo de la función pública,501,Inversión,9288000000.0,15399113703.577517,60.31515955260605
2016,Empleo público,5,Escuela superior de administración pública (esap),503,Funcionamiento,70467297483.0,116831818079.73068,60.31515955260605
2016,Empleo público,5,Escuela superior de administración pública (esap),503,Inversión,196179558000.0,325257463389.2743,60.31515955260605
2016,Relaciones exteriores,11,Ministerio de relaciones exteriores,1101,Funcionamiento,338743550000.0,561622571361.272,60.31515955260605
2016,Relaciones exteriores,11,Fondo rotatorio del ministerio de relaciones exteriores,1102,Funcionamiento,326303424776.0,540997366493.5805,60.31515955260605
2016,Relaciones exteriores,11,Fondo rotatorio del ministerio de relaciones exteriores,1102,Inversión,60000000000.0,99477478705.2811,60.31515955260605
2016,Relaciones exteriores,11,Unidad administrativa especial migración colombia,1104,Funcionamiento,84992829000.0,140914538949.15164,60.31515955260605
2016,Relaciones exteriores,11,Unidad administrativa especial migración colombia,1104,Inversión,17500000000.0,29014264622.373653,60.31515955260605
2016,Justicia y el derecho,12,Ministerio de justicia y del derecho,1201,Funcionamiento,72094563737.0,119529757148.5658,60.31515955260605
2016,Justicia y el derecho,12,Ministerio de justicia y del derecho,1201,Inversión,28248285714.0,46834470676.25219,60.31515955260605
2016,Justicia y el derecho,12,Superintendencia de notariado y registro,1204,Funcionamiento,343487045680.0,569487087869.5353,60.31515955260605
2016,Justicia y el derecho,12,Superintendencia de notariado y registro,1204,Inversión,621419358369.0,1030287183153.3608,60.31515955260605
2016,Justicia y el derecho,12,Instituto nacional penitenciario y carcelario - inpec,1208,Funcionamiento,979976136722.0,1624759254540.7732,60.31515955260605
2016,Justicia y el derecho,12,Instituto nacional penitenciario y carcelario - inpec,1208,Inversión,3371315288.0,5589499079.513476,60.31515955260605
2016,Justicia y el derecho,12,Unidad administrativa especial agencia nacional de defensa jurídica del estado,1210,Funcionamiento,33683655384.0,55846085186.29812,60.31515955260605
2016,Justicia y el derecho,12,Unidad administrativa especial agencia nacional de defensa jurídica del estado,1210,Inversión,6848850829.0,11355106874.95824,60.31515955260605
2016,Justicia y el derecho,12,Unidad de servicios penitenciarios y carcelarios - uspec,1211,Funcionamiento,518954493105.0,860404742281.0431,60.31515955260605
